,0,1,2,3,4,5,6,7,8,9,10,11,target
107,0.333333333333,0.0,0.727272727273,0.705882352941,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
108,0.666666666667,0.0225287356322,1.0,0.294117647059,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
109,1.0,0.0,0.909090909091,0.470588235294,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
110,0.333333333333,0.0,0.454545454545,0.705882352941,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
111,0.811111111111,0.0,0.727272727273,0.176470588235,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
112,0.555555555556,0.0747126436782,0.0,0.294117647059,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
113,0.144444444444,0.0,0.454545454545,0.823529411765,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
114,0.833333333333,0.0586206896552,0.0,0.294117647059,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
115,0.211111111111,0.311494252874,0.454545454545,0.176470588235,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
116,0.0555555555556,0.0,1.0,0.705882352941,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
117,0.955555555556,0.116091954023,0.636363636364,0.176470588235,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
118,0.388888888889,0.0,0.545454545455,0.176470588235,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
119,0.333333333333,0.0,1.0,0.411764705882,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
120,0.333333333333,0.0,0.454545454545,0.411764705882,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
121,0.0,0.0,0.727272727273,0.529411764706,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
122,0.0555555555556,0.0,0.454545454545,0.176470588235,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
123,0.555555555556,0.0,0.636363636364,0.176470588235,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
124,0.222222222222,0.0701149425287,0.727272727273,0.294117647059,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
125,0.0,0.0,0.727272727273,0.529411764706,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
126,0.0,0.0,0.454545454545,0.235294117647,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
127,0.377777777778,0.0,0.454545454545,0.411764705882,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
128,0.188888888889,0.0,0.0,0.470588235294,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
129,0.111111111111,0.0,0.454545454545,0.470588235294,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
130,0.266666666667,0.424137931034,0.636363636364,0.176470588235,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
131,0.777777777778,0.0,0.909090909091,0.294117647059,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
132,0.0555555555556,0.0,0.545454545455,0.411764705882,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
133,0.366666666667,0.0,0.727272727273,0.529411764706,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
134,0.111111111111,0.0,1.0,0.411764705882,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
135,0.288888888889,0.0724137931034,0.454545454545,0.470588235294,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
136,0.333333333333,0.0,0.545454545455,0.411764705882,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
137,0.333333333333,0.0,0.454545454545,0.470588235294,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
138,0.2,0.0,0.909090909091,0.294117647059,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
139,0.0,0.0,0.636363636364,0.235294117647,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
140,0.133333333333,0.663218390805,0.454545454545,0.470588235294,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
141,0.111111111111,0.0,0.636363636364,0.411764705882,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
142,0.522222222222,0.0,0.727272727273,0.294117647059,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
143,0.0,0.0,0.454545454545,0.176470588235,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
144,0.611111111111,0.0,0.818181818182,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
145,1.0,0.0,0.818181818182,0.294117647059,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
146,0.0333333333333,0.0,0.636363636364,0.588235294118,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
147,0.0333333333333,0.0,0.0,0.470588235294,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
148,0.111111111111,0.0,0.454545454545,0.705882352941,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
149,0.9,0.0,0.0909090909091,0.176470588235,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
150,0.222222222222,0.0,0.545454545455,0.411764705882,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
151,0.0,0.0,0.727272727273,0.235294117647,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
152,0.344444444444,0.0,0.727272727273,0.529411764706,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
153,0.255555555556,0.0,1.0,0.176470588235,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
154,0.0,0.0,1.0,0.235294117647,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
155,0.111111111111,0.0,0.454545454545,0.705882352941,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
156,0.0,0.0,0.0,0.529411764706,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
157,0.0,0.0186206896552,0.909090909091,0.0588235294118,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
158,0.0,0.0,0.818181818182,0.941176470588,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
159,0.111111111111,0.0,0.636363636364,0.470588235294,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
